Age,sport_engagement,Gender,CGPA,academic_workload,Academic_pressure,Anxiety,average_sleep,Diet_Quality,Social_relationships,Financial_pressure,Extracurricular_Involvement,Residence_Type,current_academic_year
23,1,Female,3.05,3,1,1,4-6hrs,3,3,3,5,With Family,1
21,1,Female,3.22,3,3,2,4-6hrs,5,3,4,3,Off-Campus,3
24,1,Female,3.92,4,1,4,1-3hrs,1,1,3,3,Off-Campus,1
19,1,Male,3.4,1,1,1,4-6hrs,5,3,4,1,Off-Campus,1
21,2,Male,3.45,5,2,1,4-6hrs,3,5,3,1,Off-Campus,2
23,1,Female,3.45,2,3,2,7-8hrs,3,3,1,3,With Family,3
19,2,Male,3.47,2,2,3,7-8hrs,3,5,5,3,On-Campus,2
31,4,Male,3.33,2,4,2,1-3hrs,5,3,0,1,On-Campus,4
19,1,Male,3.7,5,3,4,4-6hrs,3,1,0,3,Off-Campus,2
24,1,Male,3.72,4,3,2,1-3hrs,3,3,4,1,With Family,2
20,1,Male,4,5,1,5,7-8hrs,1,1,1,1,Off-Campus,1
19,4,Female,3.98,2,4,3,4-6hrs,3,5,0,5,With Family,4
23,1,Female,3.39,4,3,5,7-8hrs,3,3,0,1,On-Campus,3
33,4,Female,3.41,5,4,1,4-6hrs,1,5,0,3,On-Campus,4
18,5,Female,3.87,4,5,2,4-6hrs,5,3,3,3,Off-Campus,5
18,5,Female,3.43,4,5,1,7-8hrs,3,5,2,1,On-Campus,5
24,2,Female,3.04,4,2,5,4-6hrs,3,5,3,3,Off-Campus,2
29,1,Male,3.87,5,3,1,7-8hrs,3,3,1,5,Off-Campus,2
25,2,Male,3.36,1,2,3,4-6hrs,1,3,4,3,Off-Campus,2
20,1,Female,3.58,5,3,4,7-8hrs,1,3,2,1,On-Campus,3
23,4,Female,3.26,4,4,1,7-8hrs,1,3,1,3,Off-Campus,4
29,1,Male,3.34,2,1,4,4-6hrs,3,5,1,5,Off-Campus,1
18,2,Female,3.68,3,2,5,4-6hrs,5,1,1,5,On-Campus,2
23,5,Male,3.45,4,5,1,4-6hrs,5,3,2,3,With Family,5
31,1,Female,3.14,1,1,4,4-6hrs,5,5,2,5,Off-Campus,1
23,1,Female,3.76,2,1,5,7-8hrs,3,3,3,3,With Family,1
21,1,Male,3.21,4,3,1,7-8hrs,1,5,2,3,Off-Campus,2
25,1,Male,4,2,1,1,4-6hrs,5,3,0,3,On-Campus,1
21,1,Male,3.46,1,3,1,4-6hrs,3,3,2,5,On-Campus,2
26,5,Male,3.69,1,5,3,4-6hrs,3,3,3,1,With Family,5
20,1,Female,3.07,3,3,4,4-6hrs,1,5,0,3,Off-Campus,3
32,2,Male,3.38,4,2,1,4-6hrs,3,5,1,3,On-Campus,2
24,1,Male,3.27,5,3,3,7-8hrs,1,5,5,3,With Family,3
21,1,Male,3.72,2,1,5,7-8hrs,3,5,3,1,Off-Campus,1
25,1,Male,3.98,3,1,4,4-6hrs,3,3,0,3,On-Campus,1
24,1,Male,3.72,3,3,5,4-6hrs,3,1,1,3,Off-Campus,2
26,2,Female,3.43,3,2,1,4-6hrs,3,3,1,5,On-Campus,2
26,5,Female,3.12,5,5,2,7-8hrs,3,3,1,1,With Family,5
26,5,Male,3.48,4,5,2,1-3hrs,3,1,4,3,With Family,5
20,1,Male,3.15,5,3,3,4-6hrs,5,3,2,3,With Family,3
22,1,Female,3.44,4,3,1,7-8hrs,3,3,4,1,With Family,3
33,5,Female,2.96,4,5,3,4-6hrs,5,1,3,1,Off-Campus,5
29,4,Male,3.51,4,4,5,7-8hrs,3,5,4,3,Off-Campus,4
34,1,Male,3.2,5,3,3,7-8hrs,3,3,2,1,With Family,2
18,1,Female,3.14,4,3,1,1-3hrs,5,3,1,3,On-Campus,2
23,1,Female,4,5,3,4,7-8hrs,1,3,0,5,Off-Campus,3
32,1,Female,3.42,1,3,4,7-8hrs,3,1,5,3,On-Campus,2
25,2,Female,3.55,5,2,1,1-3hrs,1,3,0,1,Off-Campus,2
19,2,Male,3.63,4,2,1,4-6hrs,3,5,5,5,With Family,2
23,5,Female,3.25,3,5,3,1-3hrs,3,3,3,3,Off-Campus,5
22,5,Male,3.38,4,5,1,4-6hrs,3,5,0,5,With Family,5
23,1,Male,3.55,3,3,2,7-8hrs,3,5,2,5,Off-Campus,3
23,1,Male,3.44,4,3,1,7-8hrs,3,1,0,1,On-Campus,2
23,2,Male,3.22,3,2,1,7-8hrs,5,1,5,3,On-Campus,2
18,5,Female,3.12,2,5,4,7-8hrs,3,3,2,3,With Family,5
23,2,Female,3.24,4,2,2,7-8hrs,1,3,2,3,Off-Campus,2
28,1,Male,3.78,2,1,1,7-8hrs,3,5,5,1,Off-Campus,1
20,2,Male,3.62,2,2,1,4-6hrs,3,3,0,3,With Family,2
18,2,Female,3.73,4,2,4,7-8hrs,3,3,4,5,On-Campus,2
22,2,Male,2.82,5,2,2,4-6hrs,3,3,3,1,On-Campus,2
18,1,Female,3.66,3,1,1,7-8hrs,3,5,2,3,On-Campus,1
20,2,Female,3.63,3,2,1,4-6hrs,3,3,5,5,On-Campus,2
24,1,Female,3.62,4,1,2,7-8hrs,3,1,0,1,Off-Campus,1
27,2,Female,3.25,3,2,4,4-6hrs,3,1,0,3,With Family,2
27,1,Female,3.22,3,1,2,7-8hrs,5,1,0,5,On-Campus,1
24,1,Male,3.85,1,3,1,4-6hrs,5,3,2,3,With Family,2
23,5,Female,3.48,4,5,2,4-6hrs,3,5,1,3,On-Campus,5
28,1,Female,3.33,4,1,4,7-8hrs,5,1,2,1,Off-Campus,1
26,5,Male,3.21,5,5,1,4-6hrs,1,1,5,5,On-Campus,5
28,5,Male,3.78,1,5,3,7-8hrs,3,5,5,3,Off-Campus,5
18,1,Female,3,5,1,1,7-8hrs,3,3,4,3,With Family,1
21,2,Female,3.19,2,2,1,4-6hrs,1,5,1,3,On-Campus,2
18,2,Male,3.43,3,2,1,4-6hrs,3,3,5,5,On-Campus,2
21,2,Female,3.79,4,2,1,7-8hrs,1,3,1,3,With Family,2
23,1,Female,3.57,2,3,4,4-6hrs,3,5,0,3,With Family,2
23,1,Male,3.61,1,1,4,4-6hrs,3,3,2,3,On-Campus,1
19,1,Male,3.09,1,1,3,7-8hrs,3,3,5,3,On-Campus,1
21,1,Female,3.9,5,1,1,7-8hrs,3,3,5,3,With Family,1
23,5,Male,3.19,2,5,1,7-8hrs,1,5,1,5,On-Campus,5
22,1,Male,3.35,4,3,1,7-8hrs,5,3,4,1,Off-Campus,3
18,5,Female,3.61,4,5,4,7-8hrs,5,1,2,1,With Family,5
22,1,Female,2.95,5,1,3,7-8hrs,5,5,3,1,On-Campus,1
25,1,Female,3.77,3,3,3,1-3hrs,3,5,2,5,With Family,2
19,1,Male,3.5,4,1,1,4-6hrs,5,3,0,1,Off-Campus,1
20,1,Male,3.76,2,1,5,4-6hrs,3,3,1,3,Off-Campus,1
29,1,Female,3.69,5,3,3,7-8hrs,3,3,4,3,On-Campus,2
24,1,Female,3.26,2,3,1,4-6hrs,5,5,1,5,Off-Campus,3
28,1,Male,3.46,2,3,2,4-6hrs,5,3,2,3,On-Campus,3
18,2,Male,3.64,1,2,2,7-8hrs,5,1,1,3,With Family,2
25,2,Male,3.15,4,2,1,4-6hrs,5,5,2,3,Off-Campus,2
26,5,Female,3.13,1,5,2,7-8hrs,1,1,5,5,Off-Campus,5
26,1,Female,3.22,3,3,1,7-8hrs,5,5,3,3,Off-Campus,3
21,2,Female,3.27,3,2,1,7-8hrs,1,3,5,1,On-Campus,2
19,1,Female,3.26,1,3,3,4-6hrs,3,3,1,3,Off-Campus,2
29,1,Male,3.88,2,3,3,7-8hrs,3,3,3,3,Off-Campus,3
34,5,Male,3.61,4,5,4,7-8hrs,5,3,5,1,With Family,5
29,1,Male,3.64,1,3,1,4-6hrs,5,3,1,5,With Family,3
23,5,Female,3.15,3,5,1,7-8hrs,5,1,3,1,On-Campus,5
18,2,Female,3.46,3,2,2,7-8hrs,3,5,4,3,Off-Campus,2
30,1,Male,3.53,2,1,1,4-6hrs,5,3,4,3,Off-Campus,1
27,1,Male,3.59,5,3,1,4-6hrs,1,3,4,1,On-Campus,2
23,2,Male,3.69,3,2,2,7-8hrs,3,3,0,3,On-Campus,2
19,5,Male,3.48,4,5,4,4-6hrs,3,3,2,3,Off-Campus,5
32,1,Male,3.41,3,3,5,4-6hrs,5,5,5,1,Off-Campus,3
21,4,Male,3.29,5,4,1,4-6hrs,3,3,2,1,On-Campus,4
26,1,Female,3.55,5,3,1,4-6hrs,5,5,4,1,With Family,3
20,1,Female,3.44,2,1,1,7-8hrs,3,3,3,1,Off-Campus,1
22,1,Male,3.57,5,3,1,4-6hrs,5,1,2,3,Off-Campus,2
20,1,Male,3.45,5,3,3,7-8hrs,3,3,0,3,Off-Campus,2
19,1,Female,3.95,3,3,4,4-6hrs,3,3,5,3,Off-Campus,3
21,1,Female,3.95,4,3,1,7-8hrs,3,3,3,3,Off-Campus,2
19,2,Male,3.29,3,2,3,4-6hrs,3,3,0,5,Off-Campus,2
18,1,Female,3,5,3,1,7-8hrs,1,3,4,3,With Family,3
23,1,Female,3.64,2,3,2,7-8hrs,5,3,1,5,Off-Campus,3
27,1,Female,3.5,3,1,1,7-8hrs,3,3,3,3,Off-Campus,1
20,4,Female,3.21,4,4,4,7-8hrs,3,5,3,5,Off-Campus,4
22,2,Female,3,3,2,4,7-8hrs,5,5,2,1,With Family,2
32,5,Male,3.33,5,5,1,7-8hrs,1,5,4,1,Off-Campus,5
23,4,Male,3.66,5,4,4,4-6hrs,5,5,5,3,On-Campus,4
26,1,Female,3.31,1,1,1,7-8hrs,1,5,3,5,Off-Campus,1
19,1,Female,3.24,5,3,1,7-8hrs,3,1,0,3,On-Campus,3
18,1,Female,3.2,3,3,1,7-8hrs,1,3,3,3,With Family,3
20,5,Male,3.65,1,5,2,4-6hrs,3,3,1,3,With Family,5
32,1,Male,3.51,1,3,1,7-8hrs,1,3,1,1,With Family,3
18,1,Male,3.16,2,1,3,7-8hrs,3,5,5,5,With Family,1
18,4,Female,3.16,4,4,1,4-6hrs,5,3,5,1,Off-Campus,4
31,1,Female,2.81,3,3,1,4-6hrs,3,3,0,1,On-Campus,2
26,1,Female,2.8,1,3,2,7-8hrs,3,3,5,3,On-Campus,3
21,1,Female,3.63,3,1,1,4-6hrs,1,3,1,1,Off-Campus,1
35,1,Female,3.17,1,3,2,1-3hrs,3,5,2,3,With Family,2
27,2,Male,3.82,5,2,3,4-6hrs,3,3,1,5,With Family,2
25,1,Female,3.69,4,3,2,7-8hrs,1,3,1,5,With Family,2
26,1,Male,3.25,3,3,4,7-8hrs,1,3,5,3,On-Campus,3
20,5,Female,3.25,2,5,1,7-8hrs,1,3,1,1,Off-Campus,5
21,4,Male,3.45,4,4,4,4-6hrs,3,1,5,3,Off-Campus,4
20,1,Female,3.44,4,3,2,4-6hrs,3,3,0,3,Off-Campus,3
22,1,Female,3.34,1,1,3,1-3hrs,1,3,4,5,On-Campus,1
21,1,Male,3.21,5,3,2,7-8hrs,1,5,5,1,On-Campus,3
22,1,Male,3.86,2,3,5,7-8hrs,3,3,2,3,Off-Campus,2
22,2,Male,3.73,4,2,3,7-8hrs,5,1,3,1,Off-Campus,2
27,5,Female,3.24,1,5,2,7-8hrs,3,5,1,1,On-Campus,5
23,1,Female,2.97,3,1,1,1-3hrs,1,3,2,1,Off-Campus,1
21,1,Male,3.27,1,3,3,7-8hrs,3,1,2,1,On-Campus,2
21,2,Female,3.77,1,2,1,4-6hrs,3,5,3,3,With Family,2
24,1,Female,3.17,2,1,2,7-8hrs,3,1,5,3,With Family,1
21,1,Male,3.82,5,3,1,7-8hrs,3,3,3,3,With Family,3
23,1,Female,3.56,4,3,1,7-8hrs,3,1,5,3,Off-Campus,2
27,1,Male,3.27,2,3,1,4-6hrs,3,5,0,5,With Family,2
22,5,Female,3.62,5,5,1,7-8hrs,3,3,0,3,On-Campus,5
25,1,Female,3.77,4,3,4,7-8hrs,1,3,3,1,On-Campus,2
23,1,Male,3.3,3,3,4,7-8hrs,1,5,0,1,Off-Campus,3
19,1,Female,3.64,2,3,2,1-3hrs,3,3,0,1,On-Campus,3
19,1,Male,3.31,3,1,4,7-8hrs,1,5,3,3,On-Campus,1
28,1,Male,3.62,3,3,5,7-8hrs,5,3,0,3,Off-Campus,2
28,1,Male,3.71,4,3,1,4-6hrs,3,3,1,3,On-Campus,2
21,1,Male,3.68,2,3,2,1-3hrs,3,1,5,3,On-Campus,2
26,1,Male,3.9,3,1,1,4-6hrs,5,3,4,5,With Family,1
29,1,Female,3.76,5,3,3,4-6hrs,3,5,3,5,With Family,2
20,4,Female,3.12,3,4,2,1-3hrs,1,5,1,3,Off-Campus,4
19,1,Female,4,5,1,5,4-6hrs,3,3,4,3,On-Campus,1
27,1,Female,3.98,4,3,3,4-6hrs,3,5,4,3,With Family,3
19,1,Male,3.67,5,3,5,7-8hrs,1,5,2,1,On-Campus,3
21,1,Female,3.12,1,1,3,7-8hrs,3,5,2,3,Off-Campus,1
22,1,Female,3.95,1,3,2,7-8hrs,3,1,3,1,Off-Campus,3
18,4,Female,3.72,2,4,2,4-6hrs,3,3,0,5,Off-Campus,4
22,1,Male,3.56,5,1,4,4-6hrs,3,1,4,5,With Family,1
19,1,Female,3.73,1,3,4,7-8hrs,3,1,2,3,Off-Campus,3
21,2,Male,3.16,5,2,2,4-6hrs,3,3,3,5,Off-Campus,2
25,1,Male,3.52,5,1,1,7-8hrs,1,1,5,3,Off-Campus,1
22,2,Male,3.53,1,2,3,4-6hrs,3,3,5,3,With Family,2
18,2,Female,3.56,1,2,2,7-8hrs,3,3,0,5,Off-Campus,2
24,4,Female,3,3,4,1,7-8hrs,1,5,5,1,With Family,4
28,1,Female,2.99,4,1,4,7-8hrs,5,3,5,1,Off-Campus,1
28,4,Female,3.44,4,4,4,7-8hrs,3,3,1,3,With Family,4
20,4,Male,3.42,3,4,2,4-6hrs,5,3,1,3,On-Campus,4
33,1,Female,4,1,1,1,4-6hrs,1,3,2,1,On-Campus,1
22,1,Female,3.82,3,3,2,1-3hrs,1,3,1,3,On-Campus,2
26,1,Male,3.28,5,3,3,7-8hrs,3,3,5,1,On-Campus,2
30,1,Female,3.75,3,3,5,4-6hrs,5,1,0,1,With Family,2
26,1,Female,3.18,2,1,4,4-6hrs,5,3,1,3,On-Campus,1
27,5,Male,3.17,3,5,1,4-6hrs,5,3,2,3,On-Campus,5
21,1,Male,3.25,1,3,1,1-3hrs,3,3,2,3,With Family,3
25,1,Female,3.71,3,3,1,7-8hrs,3,5,5,1,Off-Campus,2
23,2,Male,3.25,1,2,5,7-8hrs,3,5,2,1,On-Campus,2
20,5,Male,3.36,1,5,1,7-8hrs,5,1,0,3,Off-Campus,5
22,1,Female,3.48,5,1,3,7-8hrs,1,3,1,1,On-Campus,1
22,2,Female,3.53,3,2,2,7-8hrs,1,3,2,3,With Family,2
25,1,Male,4,2,1,4,7-8hrs,5,5,2,5,With Family,1
23,5,Female,3.44,1,5,1,1-3hrs,3,3,0,1,On-Campus,5
22,5,Male,3.9,5,5,1,7-8hrs,5,5,5,3,Off-Campus,5
18,4,Female,3.21,1,4,2,4-6hrs,3,3,3,3,On-Campus,4
24,2,Male,3.62,3,2,2,7-8hrs,3,1,0,5,On-Campus,2
24,2,Female,4,3,2,4,7-8hrs,5,3,0,1,On-Campus,2
21,5,Male,3.35,1,5,5,7-8hrs,3,5,1,3,On-Campus,5
21,1,Male,3.85,4,3,4,4-6hrs,5,1,5,3,With Family,3
27,4,Male,3.6,3,4,5,7-8hrs,1,1,2,3,With Family,4
23,1,Male,3.76,3,1,2,7-8hrs,1,1,3,3,Off-Campus,1
20,1,Male,3.22,2,3,3,1-3hrs,5,3,5,3,Off-Campus,3
18,1,Male,3.26,4,3,5,4-6hrs,3,5,4,5,Off-Campus,3
21,1,Female,3.62,5,3,3,4-6hrs,5,5,0,3,On-Campus,3
19,1,Male,3.65,4,3,2,4-6hrs,5,5,4,1,On-Campus,3
20,1,Male,3.5,4,3,2,4-6hrs,1,3,1,1,On-Campus,2
23,1,Female,4,4,1,1,7-8hrs,3,1,1,5,On-Campus,1
23,5,Male,3.66,2,5,3,1-3hrs,3,3,2,1,On-Campus,5
19,1,Female,3.04,2,1,4,7-8hrs,1,5,3,5,On-Campus,1
27,1,Male,3.55,1,1,4,7-8hrs,3,5,1,3,Off-Campus,1
27,1,Male,3.44,2,3,1,4-6hrs,3,3,4,1,Off-Campus,2
23,2,Female,3.91,4,2,5,7-8hrs,3,3,2,3,On-Campus,2
28,1,Female,2.91,5,3,5,4-6hrs,5,3,3,5,On-Campus,3
22,1,Male,3.37,2,3,1,7-8hrs,1,3,3,5,On-Campus,3
22,1,Male,2.83,2,3,2,7-8hrs,5,3,1,3,Off-Campus,2
18,1,Female,3.47,5,1,3,4-6hrs,1,3,1,5,Off-Campus,1
27,5,Male,3.29,4,5,1,4-6hrs,3,5,5,3,Off-Campus,5
21,5,Female,3.68,4,5,3,7-8hrs,3,5,1,3,On-Campus,5
23,2,Male,3.69,3,2,3,7-8hrs,3,3,3,5,On-Campus,2
25,1,Male,3.59,4,1,1,4-6hrs,5,1,4,1,Off-Campus,1
21,1,Female,3.31,4,3,4,4-6hrs,3,3,0,5,On-Campus,3
25,4,Female,3.3,2,4,4,7-8hrs,3,3,1,3,Off-Campus,4
21,1,Male,3.62,5,3,3,7-8hrs,3,5,4,1,With Family,3
19,2,Female,3.31,2,2,3,4-6hrs,5,3,0,1,On-Campus,2
26,2,Female,3.57,4,2,4,7-8hrs,5,3,5,5,On-Campus,2
26,1,Female,3.21,4,1,4,7-8hrs,5,5,0,5,On-Campus,1
34,1,Female,3.79,4,3,2,7-8hrs,3,3,0,3,With Family,3
24,1,Female,3.79,2,1,1,1-3hrs,3,3,3,1,With Family,1
33,4,Male,3.67,5,4,1,4-6hrs,3,5,0,3,On-Campus,4
18,2,Male,3.76,5,2,3,7-8hrs,3,5,3,1,Off-Campus,2
26,4,Female,3.56,1,4,1,4-6hrs,5,5,3,5,On-Campus,4
23,2,Female,3.28,2,2,1,4-6hrs,3,3,2,3,On-Campus,2
20,2,Male,3.58,3,2,2,7-8hrs,1,5,3,1,Off-Campus,2
19,1,Male,2.9,4,3,5,4-6hrs,3,3,5,1,On-Campus,3
22,1,Male,3.73,4,1,1,7-8hrs,3,3,0,5,On-Campus,1
21,1,Male,4,4,1,1,7-8hrs,3,3,2,3,On-Campus,1
22,1,Female,2.9,3,3,2,4-6hrs,3,3,3,3,On-Campus,3
20,1,Female,3.56,2,1,2,7-8hrs,3,5,4,5,Off-Campus,1
18,1,Female,3.4,4,1,2,4-6hrs,3,5,1,5,With Family,1
20,1,Male,3.7,1,1,1,7-8hrs,3,3,2,3,Off-Campus,1
18,2,Female,3.69,4,2,4,7-8hrs,3,5,4,1,Off-Campus,2
19,1,Male,3.06,4,3,4,7-8hrs,5,5,3,5,On-Campus,2
22,1,Male,3.89,5,3,3,1-3hrs,5,3,5,1,On-Campus,2
21,2,Female,3.68,2,2,3,4-6hrs,3,1,4,1,Off-Campus,2
20,1,Male,3.23,4,1,2,7-8hrs,3,3,3,3,Off-Campus,1
20,1,Female,3.94,2,1,2,7-8hrs,1,5,3,3,On-Campus,1
26,2,Female,3.8,4,2,3,4-6hrs,1,1,5,1,On-Campus,2
19,1,Male,3.74,2,3,2,7-8hrs,3,5,4,5,Off-Campus,3
27,1,Male,3.76,4,1,2,7-8hrs,5,3,4,5,Off-Campus,1
18,4,Male,3.77,4,4,3,7-8hrs,3,3,4,5,Off-Campus,4
34,1,Male,3.4,4,1,5,7-8hrs,3,3,5,3,On-Campus,1
26,4,Male,3.46,5,4,5,7-8hrs,1,1,2,3,Off-Campus,4
31,1,Male,3.4,4,3,1,4-6hrs,1,1,2,3,On-Campus,3
21,1,Female,3.41,3,3,3,7-8hrs,3,3,4,1,On-Campus,3
20,1,Male,3.11,1,3,1,1-3hrs,3,1,0,5,Off-Campus,3
31,1,Female,3.47,1,3,1,7-8hrs,3,3,4,3,Off-Campus,2
21,1,Female,2.73,3,3,2,7-8hrs,3,3,1,3,Off-Campus,3
27,2,Male,3.57,4,2,1,7-8hrs,1,5,1,3,With Family,2
27,4,Female,3.37,4,4,3,7-8hrs,3,3,0,3,Off-Campus,4
23,1,Male,3.87,2,1,1,4-6hrs,1,5,4,3,On-Campus,1
28,1,Male,4,1,3,4,4-6hrs,5,1,1,3,Off-Campus,2
29,2,Female,3.05,2,2,1,4-6hrs,5,5,1,5,On-Campus,2
23,2,Female,3.54,4,2,5,4-6hrs,3,3,0,1,Off-Campus,2
18,5,Female,2.98,2,5,4,4-6hrs,3,3,2,1,With Family,5
19,1,Female,3.7,4,1,2,7-8hrs,1,3,5,1,Off-Campus,1
19,1,Female,3.61,3,1,1,7-8hrs,5,3,4,1,On-Campus,1
21,1,Male,3.78,5,1,3,7-8hrs,3,1,1,1,With Family,1
30,1,Female,3.18,2,3,1,4-6hrs,3,5,3,1,Off-Campus,3
20,2,Male,3.29,2,2,3,4-6hrs,3,1,4,1,On-Campus,2
26,1,Male,2.9,4,3,1,7-8hrs,3,3,4,3,Off-Campus,3
19,1,Female,3.56,1,3,1,7-8hrs,3,3,5,5,Off-Campus,2
26,1,Male,3.63,4,3,1,7-8hrs,3,1,2,1,With Family,3
19,5,Male,3.13,4,5,2,4-6hrs,3,3,4,1,On-Campus,5
20,1,Male,4,4,1,5,1-3hrs,5,3,5,3,With Family,1
21,1,Male,3.9,2,3,4,4-6hrs,3,1,5,1,With Family,2
23,1,Female,3.55,1,3,5,4-6hrs,3,3,3,5,On-Campus,3
21,1,Male,3.43,4,3,3,7-8hrs,3,1,3,1,With Family,2
21,5,Female,3.72,4,5,1,7-8hrs,5,1,2,1,Off-Campus,5
23,4,Male,3.51,4,4,1,4-6hrs,3,1,0,5,On-Campus,4
21,1,Male,3.16,4,3,4,4-6hrs,1,3,1,3,Off-Campus,3
20,5,Male,3.53,4,5,4,4-6hrs,3,1,0,3,Off-Campus,5
23,1,Female,3.51,4,3,1,7-8hrs,1,3,2,1,Off-Campus,3
30,1,Female,3.17,2,1,1,7-8hrs,3,3,4,3,Off-Campus,1
25,2,Female,3.54,2,2,5,4-6hrs,3,1,0,3,Off-Campus,2
21,1,Female,2.99,1,3,1,1-3hrs,3,3,3,3,With Family,3
30,1,Male,3.06,5,1,1,7-8hrs,3,1,0,3,Off-Campus,1
21,1,Female,3.35,4,3,1,7-8hrs,1,1,3,3,With Family,2
18,1,Female,4,3,1,2,4-6hrs,3,3,5,3,With Family,1
22,4,Male,3.36,3,4,3,7-8hrs,5,3,1,5,With Family,4
21,4,Male,3.36,3,4,1,1-3hrs,1,3,0,3,On-Campus,4
33,5,Male,3.51,3,5,1,7-8hrs,3,5,1,5,On-Campus,5
19,1,Female,3.52,3,3,2,4-6hrs,3,1,1,3,With Family,3
26,1,Male,3.67,2,1,2,7-8hrs,5,3,2,5,On-Campus,1
23,1,Male,2.85,1,1,3,7-8hrs,3,3,2,1,On-Campus,1
23,4,Male,3.9,5,4,1,4-6hrs,3,3,4,1,Off-Campus,4
20,5,Female,3.55,1,5,4,7-8hrs,3,1,1,1,On-Campus,5
19,1,Female,3.55,3,3,3,7-8hrs,3,5,3,3,Off-Campus,2
23,2,Female,3.34,4,2,4,4-6hrs,5,3,4,3,On-Campus,2
20,5,Male,3.78,1,5,5,1-3hrs,1,5,5,3,With Family,5
25,5,Male,3.35,2,5,4,7-8hrs,1,3,2,3,On-Campus,5
19,1,Female,3.82,4,1,1,7-8hrs,1,5,1,3,On-Campus,1
23,2,Male,3.79,3,2,1,7-8hrs,5,3,4,3,Off-Campus,2
25,1,Male,3.38,4,3,1,7-8hrs,3,1,2,1,With Family,2
29,4,Female,3.33,3,4,1,1-3hrs,3,3,3,1,With Family,4
20,4,Male,3.68,3,4,4,4-6hrs,3,5,5,3,Off-Campus,4
32,5,Female,3.03,5,5,5,1-3hrs,1,1,4,3,On-Campus,5
22,1,Male,3.39,1,3,3,1-3hrs,3,5,5,3,On-Campus,3
21,1,Male,3.78,1,3,3,1-3hrs,5,3,5,3,On-Campus,3
19,2,Female,3.28,5,2,1,4-6hrs,1,3,4,3,Off-Campus,2
21,1,Male,3.52,1,1,1,1-3hrs,3,1,2,3,Off-Campus,1
20,1,Male,3.42,1,3,1,4-6hrs,3,3,3,1,On-Campus,2
23,5,Female,3.81,2,5,1,1-3hrs,1,3,4,5,Off-Campus,5
20,2,Male,3.93,4,2,1,7-8hrs,1,3,5,3,On-Campus,2
32,1,Female,3.57,4,1,4,1-3hrs,3,3,5,1,Off-Campus,1
23,1,Male,3.83,4,3,3,7-8hrs,3,3,4,1,On-Campus,2
23,4,Female,3.15,4,4,1,7-8hrs,1,5,0,5,On-Campus,4
20,1,Female,3.86,2,3,5,4-6hrs,3,5,2,1,On-Campus,3
23,4,Female,2.99,4,4,4,4-6hrs,3,1,1,1,On-Campus,4
24,1,Male,3.96,2,1,2,7-8hrs,1,1,1,5,Off-Campus,1
21,2,Female,3.76,1,2,2,4-6hrs,3,5,3,3,Off-Campus,2
26,1,Female,3.45,1,1,1,7-8hrs,3,3,1,1,Off-Campus,1
19,1,Male,4,2,1,1,7-8hrs,3,1,0,3,On-Campus,1
20,1,Female,3.61,1,3,2,4-6hrs,1,5,0,1,Off-Campus,2
19,1,Female,3.82,3,1,3,7-8hrs,1,3,4,5,Off-Campus,1
18,4,Female,3.93,4,4,2,4-6hrs,3,3,1,5,Off-Campus,4
20,1,Male,3.79,4,3,4,4-6hrs,3,5,5,3,With Family,2
21,2,Female,3.78,1,2,4,4-6hrs,1,3,0,3,Off-Campus,2
21,2,Male,3.6,1,2,2,7-8hrs,5,5,0,1,On-Campus,2
26,2,Male,3.65,1,2,3,7-8hrs,5,1,5,3,On-Campus,2
20,2,Female,3,4,2,1,7-8hrs,1,3,5,5,Off-Campus,2
23,1,Female,3.2,2,3,1,7-8hrs,3,5,1,1,Off-Campus,2
25,1,Female,3.4,2,3,1,7-8hrs,1,3,0,3,On-Campus,2
22,4,Female,4,3,4,1,7-8hrs,3,1,3,3,Off-Campus,4
24,1,Male,3.56,2,1,1,7-8hrs,3,5,0,1,With Family,1
22,1,Male,3.43,4,3,1,1-3hrs,3,3,2,5,On-Campus,2
22,2,Male,3.6,5,2,1,4-6hrs,1,3,2,3,Off-Campus,2
26,1,Female,3.3,4,3,1,7-8hrs,3,3,2,1,Off-Campus,3
23,1,Male,3.11,4,3,3,7-8hrs,1,1,0,5,On-Campus,3
23,1,Female,3.67,3,3,3,4-6hrs,3,1,5,5,On-Campus,3
24,1,Male,3.21,4,3,3,4-6hrs,3,5,3,3,Off-Campus,3
23,1,Female,3.31,4,3,2,7-8hrs,3,3,3,5,Off-Campus,2
28,2,Female,3.07,4,2,4,7-8hrs,3,3,4,3,Off-Campus,2
27,1,Male,3.47,3,1,3,7-8hrs,3,5,2,5,On-Campus,1
18,2,Male,3.66,3,2,1,4-6hrs,3,3,4,1,On-Campus,2
20,1,Female,3.49,5,1,3,4-6hrs,1,5,1,1,With Family,1
22,5,Female,3.67,1,5,1,4-6hrs,1,1,1,3,With Family,5
21,1,Female,3.8,5,3,3,4-6hrs,5,3,2,1,On-Campus,2
22,1,Male,3.28,4,1,5,1-3hrs,5,5,3,3,On-Campus,1
22,1,Male,3.16,3,3,2,7-8hrs,3,1,0,3,With Family,2
31,1,Male,3.8,1,3,3,4-6hrs,3,3,0,3,On-Campus,3
23,1,Female,3.49,4,1,4,4-6hrs,1,1,0,1,With Family,1
21,5,Male,3.69,3,5,1,1-3hrs,3,3,3,3,On-Campus,5
21,1,Male,3.75,3,3,4,4-6hrs,3,5,5,1,With Family,3
